delta total energy
0.12247291115093617
0.12794850742929498
0.12068931911272784
3.5477158892749117
3.5508505260122547
3.5409175293251565
3.5578602945174396
3.552483485773365
3.5579458919741285
3.557601336724531
3.5536703420566482
3.5537280277163745
3.55629525925454
3.55573957654218
6.974540710495518
6.970680222228481
6.9088802743105475
