coord0,coord1,coord2,coord3,coord4,coord5
10.000016319543551,9.926248539407288,-1.2121315337595675,-0.000829135997211794,-1.3011870692580807e-05,2.6190517748991837e-06
8.659911909496667,-7.625309840746805,5.000351899634633,4.999639547707785,4.106060700396206,-0.030435995832050478
9.999292530452745,9.926966758123365,-1.2122210162012,0.00024971566212173,0.0001380171185150214,-1.3856579200721697e-06
14.999761214157743,8.660174637029481,-7.625399323188438,-4.999526402790404,4.106778919112285,-0.030440000541746004
15.000346956645142,8.659210999018221,-6.413656909178056,-5.819550010883514,5.00045724838897,-0.03043162776280084
17.32017548896801,10.000390762194375,-0.060863023589034504,0.000967509972583182,-0.0005959540830158261,-0.0001894249370230916
19.9999999393901,0.0013560468436468742,-0.00045119481632382996,-0.000568084632450519,0.00024336587285178624,2.982411329566226e-06
12.825760659891458,11.64018625308514,10.000296349790421,-0.0005466052156190187,0.00032564623329123243,1.4206178616804621e-05
14.999786088206807,-8.6606388437165,6.412699704796419,5.820825667138649,4.999409589235147,0.03044560200485047
14.999531255685103,-8.660376116183684,6.412610222354786,5.8215438858547275,4.999907785781771,0.030441597295154943
12.825671177449827,11.64090447180122,9.999575061234339,0.0005883737661060984,0.0004180473653840833,1.0201468921278156e-05
-14.999786088206807,8.6606388437165,-6.412699704796419,-5.820825667138649,-4.999409589235147,-0.03044560200485047
15.000615581060877,8.659286929589394,7.624324766914603,5.000507820976779,-4.106330515921741,-0.030416035926263962
-19.999999970722925,0.0009766498819518965,0.0003891197491860676,0.00024339350981228414,8.039058851105896e-05,-1.0991830720064044e-05
20.000282470171694,14.037324109018577,1.715293760521499,0.0005233961197214032,-0.0001125367123389065,1.4569538171471663e-05
17.31921185095675,10.000976504681773,10.000951161151956,-9.926518354932822,1.2111464599273658,-0.06085465081008934
21.566515183080938,11.614018245881077,-0.001132347703018385,0.0012892842445511032,0.0003126986110478736,5.833399671639761e-06
