coord0,coord1,coord2,coord3,coord4,coord5,num_dope
-2.2412165173735232e-06,8.164996914899636,4.4003119298308135e-06,8.164996581990994,-2.160649544280524e-06,8.164903930587656,2
9.08419411242849,9.08079867285523,4.079058825910428,-0.9191996351720616,-0.9158041597777267,4.085849563699792,2
6.966284166091534,1.1928293732865236,-1.691070929434857,1.1987103255759095,6.972165187290988,9.855979315704396,2
16.050480519736542,2.1086311312421175,2.3879834961636415,-7.885485891587146,6.0563631881628055,5.77692494881653,4
8.168845487753876,10.000448000559432,8.157207797159291,-9.999547248189188,8.168844358806878,-0.0009011625145547862,4
10.276238673640442,2.115293477708958,13.935029996200063,-7.892153855947819,0.2836896844761938,5.776921230855897,4
6.050935541416919,2.112478700990725,2.387078041814006,-7.881637287441218,16.056813705875594,5.769228589490049,4
-7.892154033649571,0.28368996179777006,5.776921145003067,10.276238578378294,2.1152936827325592,13.935029964631624,4
-9.99954721953614,8.168844484648243,-0.0009010540377054217,8.168845186136922,10.000448357063243,8.157207571261173,4
-3.0332608122280873,1.196676943035131,-1.691976383784492,1.2025589297218386,16.972615705003776,9.848282956377911,4
-0.9258676263415183,-6.688477579815341,4.08584581525628,3.309952321963209,9.087461030673094,15.626105349748363,4
9.99954721953614,-8.168844484648243,0.0009010540377054217,-8.168845186136922,-10.000448357063243,-8.157207571261173,4
-6.689592711987229,9.091308589070678,15.625199871597214,-0.9220189953868063,3.3119728542484483,4.078149486412675,4
7.881637273199185,-16.05681378421695,-5.769228701307581,-6.05093522538895,-2.1124790099945274,-2.38707781925657,4
-1.8412162510161323,-5.76882825211114,8.163994786505143,-5.770395291053919,18.172109549257694,11.53935462353402,6
2.3946036416577767,10.007110347026273,19.704254297195714,-10.006215212549861,2.3961708551202654,-0.000904880475188774,6
-0.010519001666904337,-7.6081269075195435,0.007696844007416548,12.390299934980336,0.002812512088488095,19.712856075962712,6
