coord0,coord1,coord2,coord3,coord4,coord5
7.608246087718454,7.183079751239001,6.518356973592358,5.278660285291549,-3.5188171133437516,-2.7897402811376
13.158994482884898,3.833267785273593,2.8498526963487385,1.7573529871438271,0.8510497167397585,0.4611797405744178
11.47792556363537,5.573033155975531,4.442939639590417,3.2343751309970865,1.946232586344745,-1.7915942031712073
12.196041222386722,9.993688034756858,8.314902396037237,-6.6090747478883385,5.8106183067827715,-2.1913516330980882
15.78388187209475,11.398574277971122,-3.289175391570284,2.7413162489713363,1.0247945584636,-1.2481522570951054
11.947144350559583,11.328069401021203,8.875671266991855,5.614401328136335,-4.0605016222042165,-1.4676066828455059
14.880261762090756,11.651670405359212,4.481081619673275,-3.5009262008407305,2.682519434676642,-1.8121532477170241
16.465854856326683,8.167354406588757,7.274112891500981,-1.9179467318011816,-2.2258255233410287,-0.7901952688253988
12.359409072168798,-10.50469988385105,8.386808832339156,7.5622781366200655,3.046542252709769,0.2970774876382364
17.31897766221181,8.511591952398266,3.61357351637815,-2.868228960489801,-2.1419264467379184,1.3165543438764005
12.517150236084769,12.233681481543995,6.444826705311948,-5.391131971469065,4.674854430863098,1.097099918126
-12.359409072168798,10.50469988385105,-8.386808832339156,-7.5622781366200655,-3.046542252709769,-0.2970774876382364
13.047454016924608,9.942304333759314,8.71079635266486,-4.749663638805374,4.729809115039677,-3.1790181136707885
12.244465254552985,-10.63958277608478,-9.013132330932716,-6.085255992766806,-3.9501623627137628,-1.7325332252731864
17.60888360660911,12.407426323267837,7.470621857370658,-7.151552176382841,5.3528751690096925,-0.6122320795435232
19.416123826617095,10.280557510206119,-8.846325370523386,4.51657756966414,3.893315807947727,1.8733444276058169
17.563678614798878,12.059936639820153,-8.259174744882912,7.536778241614204,-3.6307117665552906,2.806431915795523
