coord0,coord1,coord2,coord3,coord4,coord5
-4.705061334610011,-11.040128092231509,-5.5784745408670915,-1.6068056346483828,-3.3249228718254145,-3.3498738618716253
-4.705061334610011,-11.040128092231509,-5.5784745408670915,-1.6068056346483828,-3.3249228718254145,-3.3498738618716253
-4.705061334610011,-11.040128092231509,-5.5784745408670915,-1.6068056346483828,-3.3249228718254145,-3.3498738618716253
-3.6131097983077547,-5.9935997135173995,-18.512503716613104,-1.7805504763722242,-1.564502666911639,-1.640541864202102
-3.6131097983077547,-5.9935997135173995,-18.512503716613104,-1.7805504763722242,-1.564502666911639,-1.640541864202102
-3.6131097983077547,-5.9935997135173995,-18.512503716613104,-1.7805504763722242,-1.564502666911639,-1.640541864202102
-3.6131097983077547,-5.9935997135173995,-18.512503716613104,-1.7805504763722242,-1.564502666911639,-1.640541864202102
-3.6131097983077547,-5.9935997135173995,-18.512503716613104,-1.7805504763722242,-1.564502666911639,-1.640541864202102
-3.6131097983077547,-5.9935997135173995,-18.512503716613104,-1.7805504763722242,-1.564502666911639,-1.640541864202102
-3.6131097983077547,-5.9935997135173995,-18.512503716613104,-1.7805504763722242,-1.564502666911639,-1.640541864202102
-3.6131097983077547,-5.9935997135173995,-18.512503716613104,-1.7805504763722242,-1.564502666911639,-1.640541864202102
-3.6131097983077547,-5.9935997135173995,-18.512503716613104,-1.7805504763722242,-1.564502666911639,-1.640541864202102
-3.6131097983077547,-5.9935997135173995,-18.512503716613104,-1.7805504763722242,-1.564502666911639,-1.640541864202102
-3.6131097983077547,-5.9935997135173995,-18.512503716613104,-1.7805504763722242,-1.564502666911639,-1.640541864202102
-5.3528751690096925,-7.470621857370658,-17.60888360660911,-12.407426323267837,7.151552176382841,0.6122320795435232
-5.3528751690096925,-7.470621857370658,-17.60888360660911,-12.407426323267837,7.151552176382841,0.6122320795435232
-5.3528751690096925,-7.470621857370658,-17.60888360660911,-12.407426323267837,7.151552176382841,0.6122320795435232
