DD e_tot (kcal/mol)
0.7825898432739258
1.4319323587303323
2.0070184044442545
23.332263905424252
6.8315922541463685
20.872824274588258
13.200683646857291
-1.451143400255814
3.2606923188447556
3.2352427461262123
-14.961654504384773
0.5467390185436753
16.132453784971343
2.8787759334307457
24.710083318712112
31.739582506509034
-11.494593682750548
