coord0,coord1,coord2,coord3,coord4,coord5
-4.3070595914240783e-05,-8.164949242400104,4.998301478387754,-2.889738220649773,-4.993547141293233,-8.66397634859377
3.931353020902861e-09,-7.663558287962502e-08,9.99999827613807,-0.005881018150464823,-9.999997219895189,-0.007449360177261832
-1.631166313131871e-08,-8.16499883951916,10.003393730779964,5.7675738233212765,1.488233752899859e-07,-5.753152121368288e-08
-4.309314246886409e-05,4.981060253428371e-05,14.99490428898413,-8.669074058082867,-4.9935472791709925,-8.66397633499128
-6.994371748447747e-10,-8.164899611542106,9.993207534736799,-11.55293126791991,-9.999997057338453,-0.007449391950228312
-4.305035289808856e-05,4.95204834721763e-05,4.994906023745859,-8.663193062121515,-14.993544510011796,-8.671425651239511
-3.8858217754622615e-08,2.1348347922778288e-07,19.99999654137634,-0.011762014111816321,1.0945615525059793e-08,-4.39290298581696e-08
-4.3090838930393005e-05,-16.329948005283683,5.001696933029647,2.8837166208219687,5.006450227425332,-8.65652704594803
-4.3045722107892814e-05,8.164949055389993,5.0016967651471305,2.8838571876479335,-14.99354467256853,-8.671425619466545
-4.311338548501631e-05,-8.16494895228104,14.998299743626024,-2.8956192166111245,5.006450089547572,-8.65652703234554
-2.0942453327066346e-08,-16.32989837442568,9.996602989378694,-5.77947642644817,3.1138011066821937e-07,-8.930448824884252e-08
-8.614049239130672e-05,-8.164998873258103,0.0033954220387082895,5.773454826620367,0.012902774751987839,-17.320503305237313
-8.616303894593003e-05,1.7974453536684365e-07,9.999998232635082,-0.005881010812727183,0.012902636874227415,-17.32050329163482
-8.61202493751545e-05,-1.1037452674056425e-07,-3.260318632365873e-08,-1.485137457457597e-08,-9.987094593966575,-17.327952607883056
-4.3489006840147226e-08,-8.164899321423043,19.993205799975073,-11.558812263881265,1.7350235034818175e-07,-7.570199578310621e-08
-8.61427959297778e-05,8.16499894262811,9.99660277799319,-5.7793358522844684,-9.987094731844335,-17.327952594280564
1.6041018513490712e-09,-24.49489742742832,1.7878231722205477e-07,-0.00014058901507740806,4.492578704331455e-07,-1.029069796043558e-07
