coord0,coord1,coord2,coord3,coord4,coord5
9.314089810182775e-13,2.308358013253836,0.8226068186065987,0.27315448383237767,0.846092451363668,2.544521027650169
3.931783627876589e-16,1.745199466840827e-13,3.2872832643291305,2.253140516644519e-06,3.3906123559892714,9.591964973146373e-07
1.7658643667331995e-16,2.308354989619895,3.2841424306160887,1.0989087995544855,1.317271863648034e-13,2.8730313940627437e-13
9.837843817385222e-13,1.1195894910675526e-12,7.403460439682287,2.458400573763496,0.8460923275349327,2.5445212646583437
1.1414720523789304e-15,2.308359698949632,3.2935702110960183,4.376763705387107,3.3906147833350597,9.590996819072954e-07
9.440754766897779e-13,3.3327613551353057e-13,0.8241791123275461,2.4631083105183644,7.6241924457752965,2.547648243112222
1.604187861815176e-15,3.975300145733354e-15,13.14913516969639,9.009531904181813e-06,8.739824560229923e-14,2.1318228349863033e-13
9.188280321300306e-13,9.23342854457867,0.8210360260571528,0.27472864345220455,0.8492144956981168,2.5413957326815133
9.17148133267971e-13,2.3083592141474067,0.8210356386995211,0.27472628492330525,7.624188805875955,2.547648400899282
9.70853355606037e-13,2.308359474257718,7.398746561157861,0.2715882436748637,0.8492146197551121,2.5413959695440917
7.423192025554117e-16,9.233431915969312,3.290426374669608,1.092618989490617,1.044605394065942e-12,3.4273355554871233e-13
3.596351796112786e-12,2.3083563275586556,7.501560787136907e-07,1.0957650488305846,2.8782173966290658e-06,10.171836294705878
3.698577838635122e-12,2.533675241346198e-13,3.2872852198461984,2.253139102357206e-06,2.8784457897163483e-06,10.171836768576714
3.621200087973916e-12,5.085220079541093e-16,6.15089103888751e-14,2.542643373432447e-13,3.3843660449605606,10.178087846037249
2.9170008680651673e-15,2.3083611599540474,13.161706061155888,4.370487475335875,9.115455203323243e-13,2.612687120517239e-13
3.7237762080407925e-12,2.308354729509837,3.290427555665162,1.092623694017231,3.3843657973032233,10.178088320053675
2.3213534930073885e-19,20.775212268050186,6.0094962561784085e-15,7.58783006332263e-12,1.1867266640327705e-12,4.3523640469344836e-13
