coord0,coord1,coord2,coord3,coord4,coord5
9.05591839413239,-0.8703275262231841,4.919421697903806,-0.8710497496497577,9.055287553124916,3.2054955713527606
9.05591839413239,-0.8703275262231841,4.919421697903806,-0.8710497496497577,9.055287553124916,3.2054955713527606
9.05591839413239,-0.8703275262231841,4.919421697903806,-0.8710497496497577,9.055287553124916,3.2054955713527606
14.661825280720569,3.5242769626021846,-2.0996208039631177,-6.476656409716397,4.660837564582478,10.224062732355172
14.661825280720569,3.5242769626021846,-2.0996208039631177,-6.476656409716397,4.660837564582478,10.224062732355172
14.661825280720569,3.5242769626021846,-2.0996208039631177,-6.476656409716397,4.660837564582478,10.224062732355172
14.661825280720569,3.5242769626021846,-2.0996208039631177,-6.476656409716397,4.660837564582478,10.224062732355172
14.661825280720569,3.5242769626021846,-2.0996208039631177,-6.476656409716397,4.660837564582478,10.224062732355172
14.661825280720569,3.5242769626021846,-2.0996208039631177,-6.476656409716397,4.660837564582478,10.224062732355172
14.661825280720569,3.5242769626021846,-2.0996208039631177,-6.476656409716397,4.660837564582478,10.224062732355172
14.661825280720569,3.5242769626021846,-2.0996208039631177,-6.476656409716397,4.660837564582478,10.224062732355172
14.661825280720569,3.5242769626021846,-2.0996208039631177,-6.476656409716397,4.660837564582478,10.224062732355172
14.661825280720569,3.5242769626021846,-2.0996208039631177,-6.476656409716397,4.660837564582478,10.224062732355172
14.661825280720569,3.5242769626021846,-2.0996208039631177,-6.476656409716397,4.660837564582478,10.224062732355172
12.533882071077986,11.396363084373963,-7.887124023468138,-8.604711317902725,12.533729945586602,4.436500884993718
12.533882071077986,11.396363084373963,-7.887124023468138,-8.604711317902725,12.533729945586602,4.436500884993718
12.533882071077986,11.396363084373963,-7.887124023468138,-8.604711317902725,12.533729945586602,4.436500884993718
