coord0,coord1,coord2,coord3,coord4,coord5
-1.192042319995437,-1.1994917197533645,-9.855975570601565,-1.192042361215237,-1.1994916836043767,-9.855975597743761
-1.192042319995437,-1.1994917197533645,-9.855975570601565,-1.192042361215237,-1.1994916836043767,-9.855975597743761
-1.192042319995437,-1.1994917197533645,-9.855975570601565,-1.192042361215237,-1.1994916836043767,-9.855975597743761
-0.2766936953208232,-2.1191410474575663,-13.934124541850428,7.88830525180189,-10.28414020218898,-5.769224871529415
-0.2766936953208232,-2.1191410474575663,-13.934124541850428,7.88830525180189,-10.28414020218898,-5.769224871529415
-0.2766936953208232,-2.1191410474575663,-13.934124541850428,7.88830525180189,-10.28414020218898,-5.769224871529415
-0.2766936953208232,-2.1191410474575663,-13.934124541850428,7.88830525180189,-10.28414020218898,-5.769224871529415
-0.2766936953208232,-2.1191410474575663,-13.934124541850428,7.88830525180189,-10.28414020218898,-5.769224871529415
-0.2766936953208232,-2.1191410474575663,-13.934124541850428,7.88830525180189,-10.28414020218898,-5.769224871529415
-0.2766936953208232,-2.1191410474575663,-13.934124541850428,7.88830525180189,-10.28414020218898,-5.769224871529415
-0.2766936953208232,-2.1191410474575663,-13.934124541850428,7.88830525180189,-10.28414020218898,-5.769224871529415
-0.2766936953208232,-2.1191410474575663,-13.934124541850428,7.88830525180189,-10.28414020218898,-5.769224871529415
-0.2766936953208232,-2.1191410474575663,-13.934124541850428,7.88830525180189,-10.28414020218898,-5.769224871529415
-0.2766936953208232,-2.1191410474575663,-13.934124541850428,7.88830525180189,-10.28414020218898,-5.769224871529415
1.8412162510161323,5.76882825211114,-8.163994786505143,5.770395291053919,-18.172109549257694,-11.53935462353402
1.8412162510161323,5.76882825211114,-8.163994786505143,5.770395291053919,-18.172109549257694,-11.53935462353402
1.8412162510161323,5.76882825211114,-8.163994786505143,5.770395291053919,-18.172109549257694,-11.53935462353402
