coord0,coord1,coord2,coord3,coord4,coord5
8.164996914899636,8.164996581990994,8.164903930587656,4.4003119298308135e-06,-2.2412165173735232e-06,-2.160649544280524e-06
9.08419411242849,9.08079867285523,4.085849563699792,4.079058825910428,-0.9191996351720616,-0.9158041597777267
9.855979315704396,6.972165187290988,6.966284166091534,-1.691070929434857,1.1987103255759095,1.1928293732865236
16.050480519736542,-7.885485891587146,5.77692494881653,6.0563631881628055,2.1086311312421175,2.3879834961636415
10.000448000559432,-9.999547248189188,8.157207797159291,8.168845487753876,8.168844358806878,-0.0009011625145547862
13.935029996200063,10.276238673640442,-7.892153855947819,5.776921230855897,2.115293477708958,0.2836896844761938
16.056813705875594,-7.881637287441218,5.769228589490049,6.050935541416919,2.387078041814006,2.112478700990725
13.935029964631624,10.276238578378294,-7.892154033649571,5.776921145003067,2.1152936827325592,0.28368996179777006
10.000448357063243,-9.99954721953614,8.157207571261173,8.168845186136922,8.168844484648243,-0.0009010540377054217
16.972615705003776,9.848282956377911,-3.0332608122280873,1.2025589297218386,-1.691976383784492,1.196676943035131
15.626105349748363,9.087461030673094,-6.688477579815341,4.08584581525628,3.309952321963209,-0.9258676263415183
-10.000448357063243,9.99954721953614,-8.157207571261173,-8.168845186136922,-8.168844484648243,0.0009010540377054217
15.625199871597214,9.091308589070678,-6.689592711987229,4.078149486412675,3.3119728542484483,-0.9220189953868063
-16.05681378421695,7.881637273199185,-5.769228701307581,-6.05093522538895,-2.38707781925657,-2.1124790099945274
18.172109549257694,11.53935462353402,8.163994786505143,-5.770395291053919,-5.76882825211114,-1.8412162510161323
19.704254297195714,10.007110347026273,-10.006215212549861,2.3961708551202654,2.3946036416577767,-0.000904880475188774
19.712856075962712,12.390299934980336,-7.6081269075195435,-0.010519001666904337,0.007696844007416548,0.002812512088488095
