delta total energy
2.5763172172259488
2.5154386903717523
2.520921727583641
5.759255941175866
5.7966411178032615
5.8728477167371125
5.683093479860503
5.962954951768836
5.901222017347067
5.781881214098917
5.883617054867727
5.896422763385004
5.857989104055889
5.897367237882037
8.980319451905132
9.212556125518772
9.402806012612814
