delta delta total energy
5.5163672222486255
3.32582915267621
6.997040556164439
4.4373057947347245
5.922360974029328
2.4792666606924953
6.2146651468977865
1.8610987435953907
5.400617501329386
3.3804294581219683
6.2444117588419665
5.192893947956332
2.15931194812221
3.1002857910696306
5.685640509455634
6.100143660996107
4.943460697228325
2.4701552172191645
3.686423448451592
4.168906508979804
7.606764779521004
7.691523435834085
1.4092784734733872
1.3526593421363753
1.3115455889354903
9.08333883028288
3.9225216786208943
1.682177801709983
1.982905152882723
3.224021944153117
5.53614907792236
6.865109555397954
3.1417315304201505
4.3820497681938395
9.244910307431716
4.141963181454351
6.465830394713041
7.115838934416551
1.8612788151901238
1.7970867958591885
5.115671063637976
4.634223167948861
0.67930566529507
4.610036346753466
4.13380794077778
4.197967341061055
4.931293845743301
7.610346151100298
4.5587563384726195
4.11079920772824
1.9116897404640696
4.354922057545261
2.983788232943091
4.136402925059265
5.977991292435604
7.686194263016812
8.23751018060915
1.9891068813880546
1.6171391271960527
4.748647314454075
1.3780893480721677
5.93451394769599
2.494469357673797
2.3458040085603162
7.408761692297009
3.572810630363346
2.1436207999522736
7.399666323117668
1.9805926336544006
5.442349121622666
6.749788002004731
4.156256137812864
7.036174599141198
6.216779324351908
0.6332357233454506
6.05002529235319
8.336058170325007
6.16864249860345
3.318120801024598
3.6287387258465813
1.6718352209455247
0.7247060269811731
4.066660781483392
1.3221166929566337
5.743778637108264
3.33734431251594
2.58272529265974
2.2088508208030344
0.5897821499451772
5.186291653713337
0.6534225502582105
2.524870401881147
0.6423682517708662
4.900212754140885
1.2711410885736933
0.609300625322545
5.569368923992588
8.251651102607187
3.6836400316355515
0.6390509362358618
1.7390421135596519
2.057696898641437
4.4407918424501815
8.841714189403142
5.121764103263388
7.721193926056522
8.054865109195074
2.6156722080635753
2.4109423002029438
4.824211081218227
0.6778833223398104
7.088911525856609
0.7267029845947013
3.0528371178755442
4.736024472084765
4.734191582052468
0.6518728219693535
7.585952056174932
5.978098471333045
0.6727334174513784
7.536724176749139
2.135806285145584
6.6105523432435405
7.187924257638372
3.895602599092957
3.31421478996392
2.2059586452638964
1.8522705515839366
8.696334646567912
2.1659512205096902
4.913738413590753
7.614955381982057
5.184161134709653
1.0009868525372578
2.3183280490975795
1.0690546262129663
5.728835048108511
0.6589865993283164
3.7573091027416563
2.5334601676706754
3.7204917144567773
4.190155881195523
0.6130037863424005
3.262441422478325
1.1567646229139514
1.3109272161226375
3.06637558343742
0.6330470560096129
5.54741713743978
2.6792699283214123
2.7094959450134875
0.6403178669251557
6.138679761056544
0.6505465911202011
1.4337449503556652
6.07282448117774
9.173520806949377
7.8267525221753615
7.674340247367642
2.879139518010236
3.755454115912368
8.307260157304594
5.999691842076103
0.7187249989416591
0.646297485582136
8.564053018909373
9.219070860198652
5.579749345338783
2.756350209085518
0.7407087392495191
5.685088845334903
3.51819388787872
0.5993384366943486
1.4064900943256182
2.158314402683608
1.757503264654364
1.882754546014966
5.184408826233691
6.082487177836924
5.03610487715169
7.59903859743002
0.6031987093796798
6.211625300336667
7.120528518757773
4.740626988535837
2.895083659689252
0.6793113598601312
2.0919138572501836
2.930942682111482
7.148169811489769
5.342381877929196
4.61844791181886
1.408249043701729
1.2749987343506959
9.724003235501137
2.288688970067702
11.35837096870468
6.668897439165409
8.500364091512893
6.555700189984261
3.672886721726311
6.2752461322809125
5.312867918211786
1.0098040102019112
8.559373792898395
3.6902263557066632
1.9555816975975446
4.345400185851915
5.817597918776656
1.1692215314456904
4.481097578474779
5.664150133019469
6.235924184286549
5.722484500606496
7.940272630097777
2.0716309508947006
5.687777735223996
0.6429277830812206
5.666805467708912
3.6955896824958288
3.40258050024185
6.093242924970294
6.0390137571279645
2.7069518689234346
6.964770061990265
2.0586569614640666
10.203036097269763
10.672727289809249
2.5328619404739356
4.161276659120372
2.851370691695678
2.922233923774453
4.791235000645841
3.6030799444632944
7.221857600087844
6.922279256528995
2.6065233728633803
3.70227414436636
2.2755662491995743
3.060841234705123
5.765943346980528
8.522899510497865
3.1369003457611964
2.5892708743059387
4.2439132679636735
6.246783931082739
1.575633056208254
2.9545424971362664
4.284759094713555
7.338551950405275
2.4253538511216277
5.661263332825115
2.8560783421933476
0.627043694789347
5.550281212329022
6.725078769925066
8.223969463485655
5.179472987490641
5.905778459461352
3.200594830520579
1.355648430434762
4.427966922362835
4.030538278312376
2.486011994890018
4.430677502208447
5.2478865630050855
6.521538386264751
5.733156344446453
2.3070093891195063
2.066738090631903
2.5926268470208633
9.82767973085236
2.669227211320365
3.6590655811919355
0.6656774279378626
0.6214160784771376
1.8150430429373792
7.152197590224361
5.8511996442886804
5.7930042308337235
4.995131920830218
1.7765947254563645
8.39843144412001
4.422963586064597
8.03704149044816
5.007729809808332
4.504890042119634
4.400420563270746
5.334468686726307
1.8046674853975944
2.0410857189922025
4.452920020017562
3.082227764591554
1.8219243555558435
11.060912224045236
5.130560074382874
2.9811827698202684
6.420335502468095
6.672265856301038
4.9198089632154165
3.551551137793304
0.6041115618638142
1.4070836154150541
6.645857279206126
5.720334987425492
9.256480537653456
3.430765232482642
5.44346675964124
1.4146421707942398
6.849098649982119
7.218734178565612
5.833551303545292
3.586299302604475
6.071166613455748
3.5255861113442695
8.485559491364228
3.871318312107608
0.7187291187430196
4.623465825153662
7.481047386068354
2.032708273961786
2.777327564890255
7.335647293300607
6.840070388780791
0.6740766402461222
11.205296598075137
7.989839963469617
7.1158166239155705
9.29170358813801
7.613443779243781
4.812871093359185
0.6390509362367713
1.391674573074975
2.1642248714523813
0.6452074134601564
1.6095606001933547
6.905280120439741
5.940837796459107
6.877083717218625
1.5663539554250745
2.512519073189667
6.150511643703396
5.512332124917307
8.252446364569412
4.767590841405852
2.607192983192
7.079632079979529
4.00571869983742
5.106817770147636
3.020956554166208
3.3268995521403397
1.2157127329276234
3.1539283877753768
1.0660573499620076
6.226529256384655
7.156146267660802
6.733410405286374
0.5993373229264547
3.7567427685509927
1.6663323955010396
3.9124750090508247
3.6918897974531504
6.651934490928262
7.880267387163556
5.3548647424738895
6.6903789814846775
9.820521353478664
2.50827237255354
8.10533149700182
3.2843353026570625
2.2050023046570324
4.431758140543636
2.097916766753447
7.950878564182183
2.216480911068029
1.848064745143926
7.51736406103085
2.0280673561738674
3.0798411626668933
6.09280230061092
7.32252450516452
7.5787581599796034
5.278326428323318
1.4362083672117585
7.555987759995954
7.414448997113471
2.211697318080968
2.834978837527693
1.4174332423692544
1.2930289803575246
7.71961134136804
6.7093720950126965
3.364281823772444
7.275473723170698
6.431882742766852
4.608151284487558
4.723383527509757
3.7381675684007014
0.977081766351029
1.237336944302215
2.880747796610466
4.060628864949294
9.19427399525389
7.246067498129527
6.747463998406289
7.798341682355719
3.3216422308612614
3.785965006600051
0.6727259825943532
6.613226664894128
2.5765363166787845
1.4076085476387394
1.8225352507171007
7.872572784262303
8.56994256856995
5.422706846463893
3.0803621734357947
