coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,coord11,coord12,coord13,coord14,coord15,coord16,coord17,coord18,coord19,coord20,coord21,coord22,coord23
-0.05630209061051433,0.8699438385255055,-1.8927802352357976,-0.2809360157738759,0.9407566077675181,0.3451019339971084,-8.171654787186844e-05,0.8233619580681855,-0.8376056105149163,0.4929861378820958,-0.5932912843568372,0.4644339490089292,0.20009550936905887,0.0936541993262004,-0.5279780900498612,0.7844533843627343,0.28745036705009874,1.065843615073669,-0.17606146831952965,-0.364681223519425,0.5776504560591105,-0.9578064088113957,-0.21549583162126368,-0.8723767866763259
-0.2265614499767324,0.7610660670014079,0.6690969612707462,-1.5540732807249624,-1.4856566379041527,0.7894241363161911,1.7320954073664165,0.3095465626016956,0.004680278471729582,-0.9317303046836488,0.6253839701597976,0.5945910419684806,-0.6526690732129785,0.9399686197250383,0.7561589942300843,0.6915943937460091,1.5492008455894373,-1.6314730289778159,-0.2920582742589344,0.9786311075733396,-0.5771426262907278,-1.9667143605451083,0.2942514989701003,0.4642227955415428
0.05630086540005763,-0.8517775245475717,-0.36785160005084955,0.28083961492681153,-1.30795788764069,0.4538999579419277,-6.6000273349353655e-06,0.9745621480717785,0.4309845627976468,2.2399941510175867,-0.5083778282787373,-0.08347504074080006,-0.18291689320492657,0.3256267503690537,0.3504171367241819,-0.12674483090384403,-2.2626678776898888,-1.2359838672398684,-0.537310706646796,-0.02250461238861473,-8.316598530860864e-05,0.9582226374846176,0.42539548407694633,-0.6385926381488988
0.1977355200990492,-0.21924489400650896,0.11496489346131578,1.1983644632757866,-0.016475118106337117,-0.27574652373951536,0.5774285731769678,0.5635873226868251,0.8902598725872393,-2.420251036700405,0.5555421872101668,0.20590111855519536,-0.28296162862201324,-1.5087434088506242,0.35653395525227816,-0.5191500034241178,0.47177272524368724,0.7814814133302368,0.3835075070312349,1.519057782083004,0.5770900687292144,2.420420810647952,-0.6900580482115188,0.1625470752166037
0.11328103573484688,-0.5959152155923431,1.3863594771379169,0.7769208771830093,0.22869369286452343,0.5992615499617708,-0.288641195658524,0.7710352963887548,0.9309954247291741,-0.40877121989621207,-0.6871531593675624,-1.7991597856997674,1.279140348717226,0.10985583253355559,-2.073745102526498,0.13913285316122756,-1.524490000524857,0.4536965148021313,0.7151869016223534,-0.560571266369295,0.8655910960400495,0.9833870917540876,1.4892355841365723,0.12813714266184506
-0.028151558012199762,0.0037349551912374684,0.1815886739105435,-0.14053370328558024,0.20403138221338332,0.6049400724250997,-1.443426922084579,0.3061404454970665,-0.5830968157198152,0.4881009855006844,-0.4570671434925918,0.09974085484498815,-0.7093488653613149,0.8990469387876299,-0.5990288332831838,-0.5655962057255948,0.6061172419554373,-0.10477185088838809,0.9927880881625322,-0.15657758523932122,-0.8659426856608149,-0.4792123194859247,-0.3904070506366328,0.2323081881859516
-0.1146262635362228,0.8023218128878924,-0.09328887931868285,-1.2074233262229082,0.23360349793736537,-0.0445846021681891,0.2887658452234602,-0.07583233874120685,1.15915504887223,0.787933275469383,0.35566471354074214,0.2698541687207876,0.19150122128386546,0.4944805059080208,0.39638231760297715,0.45553855506014695,1.4981226651930257,0.2723889215612492,0.38180918878758124,0.7651371410116108,0.28850346827040413,0.8824419835239309,-0.5399835976328622,0.8473224353773705
-0.08579748163527667,-0.44205431877971035,-0.9521027136161999,-0.8516402753173302,1.750932796799745,-0.8924775845900331,0.866049824120716,0.7970536811440534,0.22946783728933984,-0.927546998064179,0.8409508944235146,-1.217075398640201,-0.7441162005877744,-0.27476557416363717,-2.147095752372205,0.6282810499552258,1.4182295115858135,1.0203251473526365,-0.7110217651281483,-0.30550347846956455,-0.28868629528129897,0.4287849956422448,-0.22917524237693215,-0.4597225305967798
0.11395477681206351,0.08360357337922272,1.1767409274896747,0.9920557734530894,0.44827894130492907,1.2220947768049206,3.1680939547140685e-05,1.8216724357288634,0.5872882644596014,-0.3344928061183624,-0.15117044455910048,-0.767947610192822,0.9047161697112298,-0.08822687103847343,-0.5592554975846622,-0.4433621207639945,-0.02537513268672431,-1.357215126227186,0.6945998222455103,1.2218012898683217,-1.1546657727794343,0.05035288350654829,0.5415706449635305,-0.8637814848145365
-0.11395592108821143,-0.3252534856616439,1.641007381587175,-0.9921869950577209,-0.24964166914281666,-0.2565489476939268,-0.5773048103378691,0.4905814674594622,0.417672724240262,0.3815916002417205,-0.941763274239398,-0.7119878379466194,-0.034789042218276264,-0.8677137303887519,-0.018463414527564698,1.193540577517496,0.27550148789259643,-1.4054902547937156,0.25210213552728267,0.8755952022643383,0.5772066438123163,-0.050311945666377894,0.4116131658378291,0.4714013560864032
