delta total energy
19.738186687680468
40.225054959766226
30.141481243554267
36.954238139911354
37.15316151110426
13.465830239070897
16.727158767766582
33.586936650845814
26.775419537255516
19.945592714967574
26.779736803470882
23.71738173538631
40.191505675088024
26.87234108247401
33.671424188174456
23.630923299648316
26.152161498783585
6.738405461419575
20.031548836096476
23.31136207130851
36.5709833360371
16.68545618329415
39.93936697050469
16.683417447772058
27.00426660129972
10.151176303167063
20.210646204993168
13.258555409481119
20.222441586366926
33.453834560400196
40.7519527315809
13.457115031024728
6.678435566236999
16.50390906653422
32.86080965565668
23.248634887111734
33.81641830128899
16.71296485592154
10.03502165119778
36.96992735976585
33.7357594488866
16.71640461215827
26.554707654995696
20.183626764640962
36.81122057401001
13.378070543109857
26.985062974070956
20.162551099344796
13.231397538969418
39.831544010922585
16.713020596762476
12.664123492905333
33.22557051530691
16.86088542930395
23.472660506427133
30.42561805309208
10.124802743204896
26.833415126104796
16.652667197697497
33.17446421331772
13.553286943013632
37.559391150458055
26.917757237375895
40.43175008568403
6.745255389626777
3.3159814640620198
6.686826972773019
9.958258472141893
22.895372983241828
20.068194433657823
37.06710312442044
3.324557132107543
3.4001985266928614
10.009070548580553
40.21592491697163
30.49915995633603
19.594688575404575
16.423266985497435
3.3231707953494833
13.346764931607936
3.3245670623310843
13.470376596272558
13.466517079997743
16.81135686331129
29.886912795561898
26.95044158400799
6.6734284701991555
16.787975485650918
6.780385937128244
29.496422576658574
26.91211729303393
6.609879517671402
37.17155096444492
23.500876349289797
3.320805346618613
3.340416662446273
27.117826640500766
33.879824538506114
20.255520471820205
9.892112385136102
27.027903439529723
10.141332101735884
23.671706894152408
13.531775990789697
13.417643545365422
26.967539232332797
30.314683285178603
10.004046082137961
36.99650640078801
19.661633716617075
6.744293088875452
27.042675155546817
13.313495585773467
13.411367071096834
10.094772884915187
30.43210544375654
6.667776974854064
30.48660107842022
33.42203364187242
30.40452250427336
23.592773438511244
13.372855569821809
29.742231871623858
3.331232827200324
3.3344761660806626
30.039009971513565
19.973812783878998
23.606357669158683
10.086174098722836
16.94820651877683
9.959022364686348
9.935159993293723
30.448647697625915
26.985371114668283
40.57734431478559
40.77065101961182
23.5214794736886
36.93515076660208
6.681767179240865
33.709626644396735
6.7221851077243855
9.970511851764854
3.3208049203411747
13.187268229070582
33.76709824399052
27.117154914967273
3.3155825099555614
26.660198961382434
33.78640673659322
23.738895301314756
34.112863478225904
37.10530659659196
19.930037053808178
39.81063095727757
3.360347042924218
37.1573539962327
26.522506304649482
33.207872552141794
39.563907272818255
30.61598265364762
33.60242915021365
27.18177535971165
16.907054688625863
16.651879832577265
6.65386545061267
6.75120824056205
33.76989452473856
16.786187036013075
3.3278498911842007
3.3495062322934928
27.005020393259088
39.729182803203344
10.152426238485418
40.418545717901566
36.49198403649336
9.993779937696559
33.214268645460265
33.21723708293041
30.576981702622675
3.3347227664352204
37.03995015950011
16.88673997422495
20.146634927911805
13.46302354706279
20.081810527048106
16.87103390468394
36.89388359798784
16.813640344834653
3.3387064660133774
26.924992999935853
20.318721202007396
33.60353992243256
6.695609711566362
9.972228720617863
16.57070435617686
20.01370479132754
13.383221025675653
13.308677277099264
3.3387070597224238
6.657153387826952
33.29111838133133
3.3355588558789577
16.788772479555632
3.3336360719493996
20.124072640070494
30.532101534348044
6.682610695905964
26.625250886441904
29.85627889344812
40.48381816210269
5.343281372915953e-12
36.222708674786304
10.001793155740756
27.127428492030617
33.625988985112485
33.26979980296653
13.303302103211422
22.891482561622865
26.885604511504994
30.474693546545836
9.98809682320632
13.421292057169808
6.680764995381992
26.84020626735844
23.42154528949152
33.99080312184299
23.52674249924678
16.582785872347472
