DD e_tot
0.2989460433826707
0.44957380498726707
0.16848172435300057
-0.09594276175778305
0.15426321188328984
0.03169327407010769
0.06123311497594841
0.2190675714285817
0.1596131951970392
0.25682986996116597
0.17915982676208841
0.07268844105647077
0.24374508574533138
0.06420991253025932
0.06640477055339034
0.08229719362316246
-0.04202781263188626
0.014603278945855891
0.07547116883119998
0.23461019987564669
0.2949000761100251
0.08902109575444683
0.09112068193337564
0.13626882070457214
0.18667514745243352
0.017651647510206203
0.056861545847141315
0.09180112070805535
0.07688686216044971
0.17466165772134445
0.17307759051152516
0.036317095064077876
0.02526108503479918
0.10220483193620566
0.041493016212712064
0.3045835815208875
0.16787336196614433
0.1275486415481737
0.03605328218259274
0.1980754843887098
0.16909059877968957
0.1068670957095037
0.13881309658393093
0.05575181113772487
0.31368777026364114
0.0515564129058248
0.10567059972242987
0.05373703899510929
0.11422265189935388
-0.1275537851606714
0.14819380973744956
-0.4917259786084287
0.3891474427053936
0.08812665612663295
0.13986022596736802
0.03630842801669587
0.017324657085964645
0.17038636918050543
0.09388355692851746
0.030092867408370694
0.033993420853562384
0.1417279054038545
0.12835358520510454
0.33473600963179706
0.012942695465767429
0.009031734576524286
0.015854404893048013
0.037192741525245765
-0.15682607805331372
0.12754399196410304
0.16289972912466055
0.011732746577877151
0.005950255621087308
0.05850356025291603
0.39724879408902325
0.09960665190669715
-0.11611508718715413
-0.1156703098312164
0.010499445311324962
0.05113527756907388
0.01178253961234077
0.03554733853684411
0.03429824311581342
0.07706463609986258
0.26295856355795877
0.31910875761855095
0.02165663459402367
0.07613848608514218
0.014128408377359847
0.47847696748578983
0.14086864016746858
0.026021450848361383
0.24613009439883626
0.1119119305105869
0.009063318692028588
0.006633462293507364
0.06657178624163862
0.17056315114746212
0.11907804958707402
0.15759017317486723
0.06521247655155094
0.013605293340106073
0.07460597222768683
0.027898315745460422
0.04521792434593408
0.2769955838577971
0.13381375053552347
0.03570123901442912
0.3131798026212209
-0.03870158920847189
0.013849949793552696
0.10024760196756688
0.05566404375633738
0.05078874024616198
0.018770058429595338
0.17779652162107595
0.02815109330560972
0.12328254490762447
0.103463955484699
0.09761935952940348
0.09626240041086476
0.07252991055690927
