coord0,coord1,coord2,coord3,coord4,coord5,coord6,coord7,coord8,coord9,coord10,coord11,coord12,coord13,coord14,coord15,coord16,coord17,coord18,coord19,coord20,coord21,coord22,coord23
-8.11852117428813e-06,12.346209191543352,0.23036049191571442,0.2917171754926297,3.4605390298942496,0.15937431045292,3.5510780405191725e-08,0.020388618185180573,2.6206020113641113,2.490636972998588,0.5907838068823714,1.2474060038675576,0.41265843886549725,0.10588778506440183,0.3858151204326041,1.137972400116722,1.8289843659105904,0.052014020015472735,0.09481820116381807,5.269487895694525,0.0174064165079297,3.0872140246692634,0.040834245939874746,3.0263742716745026
-0.00010787003453926188,1.1623143814003338,2.9741770260023914,8.280516178408975,7.25741972732138,1.8009497311611766,9.802593639102103,2.044223530284987,0.5443015725135775,2.0071465171776377,0.6023324116350139,2.9976548918568144,0.12182552322935072,1.4336206210439968,3.2906637033401536,1.13792451799091,0.8497675385162291,0.07438151606160155,1.359378769970134,18.377683564306647,0.00877859099068774,12.810641183508082,0.522258792173392,0.2089073998954064
-8.118771014048187e-06,1.221917311362038,1.2783523363223617,0.2914949781862682,4.753147167754918,0.993782074361867,4.446222283895019e-10,0.02747321780275256,3.0648494929628542,13.655170188809928,3.9044507389220335,0.6978455287896691,0.013981642997570196,0.9454185854366987,0.41983855370565404,2.756292440668024e-08,0.21914720640982194,2.619915740496029,0.7435490909316735,4.0162533779558425,15.889162026985854,3.0906700907487936,1.7393809166085794,0.320886391434941
-8.962210516822637e-05,0.0449750336386524,0.26605730786897214,5.0564770620736335,0.08660330012035929,0.025016679050798536,1.090454954959786,0.0562553698620067,0.8869621823921205,1.5195493713062553,20.754094016264887,0.03583414129711554,0.6300262195626866,1.5494099967961004,8.0310428720581,1.1372870654712535,1.3095444951532345,9.101522919027282,0.44551715448841805,0.9162818743688046,0.3378550070606536,19.593319331970573,0.39586170741200855,0.7125068404461454
-2.696804318685371e-05,4.825911885691376,1.1838899097889637,2.0699513194177013,0.3737541673867144,0.33790726657812326,0.27249375127944164,5.563383150409279,1.746809862536246,2.914880020054145,0.2918812333297717,9.798188354326738,0.3738526865577215,11.600912168875432,5.199170372189537,2.5589624106456044,0.41738287646960237,0.03099900835880269,1.0919247866184938,10.916329941917974,0.5735215106770686,3.2031135298319704,6.809054309869123,1.784594368356741
-2.029687182033402e-06,0.021634161186403315,0.17089417625840503,0.07290557854054812,1.2342804827347331,0.0026677084738483607,6.808341061068488,1.0474075248085692,0.25024727894487553,1.4861895968802232,0.3832813886602289,0.4166659122438897,0.47105491686893647,0.439101417264138,3.4762415603757493,2.559974885172424,1.8477072604911364,0.47180003560692907,3.564151648691394,0.2860828133329338,0.3714625632533787,0.7718815259791587,0.019671239559883907,0.7142608999499795
-1.748906332575147e-05,0.10335434671772444,1.5375007644974912,4.646945397269157,0.16041089811349465,0.00011932132200899212,0.2727756830419525,0.02382369365249862,0.004241500007900026,0.007957562115866644,6.750528979559077,0.3740606288763671,0.2743211821947071,0.768210399159184,0.01185400443870033,0.2843360051967384,0.8273866302303501,0.051881843060179185,3.2453913168166038,1.3918146145643349,5.783712214640935,2.7614100810761375,2.510517147338723,1.5595929610076578
-1.0648544418920973e-05,0.05243534043725232,3.0615940974463616,2.3309809513903703,8.948860903870967,2.0414148480063607,2.449581744211445,2.287464877069089,2.603082963580934,0.4879879661045779,2.820570580678596,1.0756883296268216,6.277202428157595,6.122481547210506,11.251741562151794,0.2844179335855943,0.47199926228540656,0.6995200416715212,0.00912177096660584,2.7003260232335844,8.92603799931492,0.6655221344280259,0.5811210446218288,0.6064297841813541
-2.1971904490517945e-05,0.06973396269365974,4.296186404267579,3.231800968682114,1.717496178517087,3.177980132691531,1.1318629544457545e-08,4.156362998032831,9.844581187873441,0.0004775719176697656,1.4650656896896943,2.126404952171369,0.19539336842279983,0.12007812417963241,0.6918444805467008,4.55179478128426,0.5357057089794212,3.0151824135344185,1.5211329149005575,3.7741038955465385,4.573562464155897,0.003945851944767364,0.06569522938516004,4.057531282717009
-2.1972674079002508e-05,3.100776253606899,5.570315936095002,3.2294722259982014,0.6495531462925695,0.06856661872453745,1.0899060273475143,0.23935534423114116,1.2376527496330147,0.754607620588853,0.47425777177121486,0.03991242479299987,4.50548987829694,0.014325518430175124,1.7557668960792772,1.1378775580791956,4.191014983028213,1.4093157025734784,0.03608014477829047,0.08854589559245585,7.895160501430629,0.003967437206614285,0.36950652644320026,1.5560266655876158
